customer_id,name,email,city,state,join_date,loyalty_flag
C0848,Susan Luna,angelawilliamson@yahoo.com,Justinburgh,Florida,6/11/2024,TRUE
C0849,Teresa Olsen,gomezjames@rodgers-simmons.com,New Markville,Florida,5/26/2024,FALSE
C0850,Kyle Chan,timothy87@yahoo.com,Christopherfort,Texas,4/17/2023,FALSE
C0851,Cody Harrison,jennifer12@koch.com,Mariashire,Oregon,6/27/2024,FALSE
C0852,Lisa Bell,colindaniel@hotmail.com,Ponceberg,Missouri,2/12/2025,FALSE
C0853,Amy Jackson,jill47@gmail.com,Lake Jessicaborough,California,9/11/2023,TRUE
C0854,Vanessa Morgan,perkinscameron@petersen-gonzalez.org,Lauramouth,Oklahoma,9/5/2023,TRUE
C0855,David Garcia,gonzaleslindsay@hodges-schultz.com,Rogersside,Arizona,3/3/2024,FALSE
C0856,Brian Bell,luke35@hotmail.com,North Dawn,Georgia,7/25/2025,FALSE
C0857,Dennis Stewart,icoffey@white.com,North Charlestown,Indiana,3/14/2023,FALSE
C0858,Shawn Martin,fmckay@lopez-brock.com,Reynoldsside,Idaho,6/16/2024,FALSE
C0859,David Tran,robert64@hall.org,Lake Mariabury,New Hampshire,5/18/2025,TRUE
C0860,Scott Crawford,biancascott@diaz-walls.com,West Carla,Illinois,11/1/2022,TRUE
C0861,Nicholas Thompson,kimberly98@jones.net,Port Angela,Alaska,9/21/2024,TRUE
C0862,Julie Gibson,brian47@yahoo.com,Davidhaven,Delaware,7/23/2025,FALSE
C0863,Timothy Garcia,yjennings@hotmail.com,South Ericaport,Colorado,12/28/2024,FALSE
C0864,Emily Holmes,zsmith@manning.biz,Christineborough,Mississippi,8/6/2023,FALSE
C0865,Douglas Crawford,timothy15@castillo-campos.biz,Ashleyburgh,Oklahoma,5/19/2025,FALSE
C0866,James Kim,rperkins@orr.com,West Jeffreyburgh,South Dakota,5/18/2025,FALSE
C0867,Justin Martin,gjohnston@hotmail.com,South Ivanburgh,Oregon,12/2/2022,FALSE
C0868,Amanda Griffin,yolandagordon@webb-jacobs.com,Lisaside,Wyoming,6/8/2023,TRUE
C0869,Mark Carter MD,sue48@hotmail.com,,Louisiana,12/16/2024,FALSE
C0870,Kenneth Sherman,cheryllong@carter.info,Port Scottchester,Oregon,4/26/2023,TRUE
C0871,Emma Thompson,ffernandez@yahoo.com,Port Matthew,Kentucky,12/21/2022,FALSE
C0872,Kristina Lopez,wilsonwilliam@mitchell.com,Allisonhaven,Missouri,1/2/2023,FALSE
C0873,Mr. Glenn Cook MD,debradennis@brown-hahn.com,Welchview,Washington,11/9/2022,TRUE
C0874,Susan Walker,cristian48@hotmail.com,Hatfieldton,North Dakota,4/29/2023,TRUE
C0875,Dustin Thompson,sanderson@gmail.com,South Brittanyborough,Massachusetts,6/16/2025,FALSE
C0876,Tina Walker,richard06@norris.info,North Timothyton,Mississippi,12/21/2022,FALSE
C0877,Sherri Mcdowell,nicole87@palmer.net,Lake Larryville,New Jersey,5/20/2025,TRUE
C0878,Peter Robinson,isabellajohnson@gmail.com,Davidside,Maine,7/29/2024,TRUE
C0879,Meagan Horne,oconnorsarah@hotmail.com,Port Ashleyport,Louisiana,5/5/2025,TRUE
C0880,Melissa Smith,shunt@soto.com,East Connieberg,Delaware,9/16/2023,TRUE
C0881,Andrew Lane,colemantodd@fuller-braun.net,Thomaston,Hawaii,5/28/2024,FALSE
C0882,Mark Mitchell,jessica66@hotmail.com,Port Mark,Kansas,6/19/2024,FALSE
C0883,Stanley Wiggins,schroederkaren@rogers-fox.com,Craigville,Minnesota,4/6/2023,TRUE
C0884,Louis Freeman,manningnorma@owen-escobar.org,Matthewberg,Montana,10/24/2023,FALSE
C0885,Grant Espinoza,zachary53@newman-martin.net,Port Tanya,Massachusetts,2/12/2023,FALSE
C0886,Kimberly Parker,hunterjacobs@hernandez-wright.com,Shortfurt,West Virginia,12/28/2023,TRUE
C0887,Mark Nguyen,victoriamoore@yahoo.com,Lake Paultown,Minnesota,2/20/2023,FALSE
C0888,Bradley Porter,rodneybutler@hotmail.com,Port Wesleymouth,Nebraska,11/10/2023,TRUE
C0889,Matthew Williams,reneeclayton@gmail.com,Torresstad,Hawaii,10/9/2024,FALSE
C0890,Robert Luna,mitchellthomas@hotmail.com,North Jeffrey,Wyoming,1/3/2025,TRUE
C0891,Terri Wilkerson,alexis70@hotmail.com,Port Tammy,Mississippi,1/21/2025,FALSE
C0892,Connor Thompson,jonathan04@hotmail.com,East Joshua,Florida,10/20/2022,FALSE
C0893,Walter Miller,ugarcia@hotmail.com,North Sean,Alaska,4/6/2025,TRUE
C0894,Carla Sellers,xhodge@yahoo.com,Henryshire,Arkansas,9/24/2023,TRUE
C0895,Michael Brewer,joanne47@hotmail.com,New Maxwell,New Hampshire,10/3/2023,TRUE
C0896,Denise Perez,pateldeanna@roberts.biz,Port Tina,Georgia,9/3/2024,FALSE
C0897,Beverly Marshall,collinsbrian@cook.com,New Erinville,Maryland,12/14/2023,TRUE
C0898,Daniel Martinez,maryadams@nguyen-jacobs.com,North Kristi,Louisiana,3/16/2025,TRUE
C0899,Karen Mendoza,taylorrodney@clark.info,Port Aliciaborough,North Dakota,6/9/2023,TRUE
C0900,David Booth,mullinsnicholas@davis-norris.com,West Dustin,Utah,7/26/2024,FALSE
C0901,Maria Jones,seanmyers@bates.net,Butlertown,Hawaii,2/22/2023,FALSE
C0902,Miranda Wilson,landrylisa@gmail.com,North Samuelhaven,Colorado,3/7/2023,TRUE
C0903,Dr. Felicia Payne,owenssarah@daniel.com,Port Eric,New Jersey,5/17/2023,FALSE
C0904,Amanda Fitzpatrick,villanuevamichael@yahoo.com,Jacobburgh,Oregon,4/15/2025,FALSE
C0905,Richard Williams,jennifer64@yahoo.com,Hudsonmouth,Wisconsin,1/16/2024,FALSE
C0906,Katrina Salazar,ebrown@joseph.biz,Foxland,Louisiana,6/4/2024,TRUE
C0907,Danny Martin,michaelrodriguez@nguyen.com,Brettville,Idaho,2/14/2025,TRUE
C0908,Terrence Smith,jenniferzhang@calderon-thomas.com,North Evan,Iowa,4/6/2025,TRUE
C0909,Melissa Stone,kenneth65@brown.com,South Keith,Wyoming,8/14/2024,FALSE
C0910,Elizabeth Davenport,matthewcastro@ryan.net,Lake Martinmouth,South Carolina,1/31/2025,FALSE
C0911,Bradley Stewart,wolfecole@yahoo.com,Dustinland,Minnesota,6/24/2025,TRUE
C0912,Donald Jackson,david67@hotmail.com,Lake Williamville,Vermont,10/26/2022,FALSE
C0913,Autumn Hughes,wagnerchristine@gmail.com,Hannahtown,South Carolina,6/14/2023,TRUE
C0914,Kristin Gardner,hollymcguire@soto.com,New Nicole,Oklahoma,12/22/2022,TRUE
C0915,Angel Lee,alyssaleblanc@hotmail.com,New Larry,Connecticut,7/21/2025,TRUE
C0916,David Adams,smithanna@brady.com,Warrenstad,Montana,3/20/2023,TRUE
C0917,Yolanda Holmes,corey04@savage.com,Lake John,North Dakota,7/25/2023,TRUE
C0918,Lindsey Davis,danielchase@hotmail.com,Bradshire,Mississippi,12/7/2023,TRUE
C0919,Michael Huffman,wcaldwell@gmail.com,Bakerfurt,New Hampshire,3/13/2024,FALSE
C0920,Stephen Nunez,gabriel43@perez.org,South Melissahaven,Virginia,12/1/2024,TRUE
C0921,Karen Scott,kimberly84@black.biz,Lake Claire,Oklahoma,8/27/2023,FALSE
C0922,Eric French,devin75@yahoo.com,Port Kevin,South Carolina,12/12/2023,FALSE
C0923,Troy Salazar,virginia41@coffey-russell.org,Amandamouth,West Virginia,10/16/2024,FALSE
C0924,Holly Heath,tbush@wood-nichols.com,Lake Johnhaven,Wisconsin,1/6/2023,FALSE
C0925,Caitlyn Wells,chad45@lewis.com,Salashaven,Oklahoma,4/8/2025,TRUE
C0926,Hannah Eaton,jaimelloyd@yahoo.com,Leroyland,Louisiana,8/10/2024,TRUE
